matriz A
-15.00;-34.00;558.39;-35.42;0.28;-0.81;0.60;-0.39;-1.78;0.95;0.19;-0.24;0.17;-0.32;-0.46;-0.22;1.16;-0.13;-0.75;-1.59;
-15.00;1.00;-6.56;-24.81;10.19;-4.83;5.42;-6.47;-6.92;1.93;-0.34;0.92;-1.52;-4.25;2.56;3.63;1.58;2.15;-3.22;0.01;
32.00;56.20;-970.59;-91.06;38.16;6.04;-35.42;35.28;-2.12;17.72;13.81;-4.24;14.96;34.52;-34.87;-36.81;9.55;-18.20;9.79;-31.58;
-18.00;26.20;-464.26;-106.11;34.12;46.79;1445.72;-1.05;0.08;-0.55;-0.43;0.15;-0.44;-1.06;1.04;1.04;-0.22;0.52;-0.29;0.96;
-4.00;-42.40;752.29;67.03;-9.46;48.48;1794.67;116.27;0.18;0.89;0.79;-0.54;0.46;1.05;-1.11;-0.17;-1.44;0.15;1.00;-1.52;
-7.00;42.80;-751.74;-62.63;-2.94;-110.73;-3955.54;-316.85;-65.78;-2.29;-1.87;0.04;-0.92;1.11;1.88;0.87;1.51;-0.14;-2.33;2.49;
-34.00;-22.40;424.18;23.42;-33.16;-94.41;-3152.79;-268.27;24.45;240.96;0.64;-0.12;0.71;-0.06;-0.80;-0.47;-0.98;0.22;1.30;-1.55;
2.00;34.20;-582.37;-64.40;19.56;56.42;1880.00;116.95;-92.38;-287.51;-61.13;0.54;-0.97;-1.47;0.20;0.95;-0.27;0.03;-0.61;2.30;
25.00;-32.00;508.94;-3.69;22.09;153.77;5296.68;364.06;-81.96;-428.35;22.22;-63.30;-2.23;-0.80;1.00;0.26;2.73;0.26;-1.90;2.51;
-5.00;-24.00;373.50;-46.24;76.56;364.85;12574.58;833.08;49.25;-329.24;33.82;-22.84;2.64;16.69;3.53;18.99;33.90;-73.67;-20.79;7.51;
-24.00;13.60;-225.16;-15.96;-34.65;-205.39;-7120.11;-489.69;-23.64;213.18;-25.54;49.62;72.50;-1195.76;0.24;1.16;2.13;-4.48;-1.36;0.48;
-29.00;-64.40;1116.34;116.43;23.78;315.56;11094.19;741.97;57.42;-304.48;76.52;-84.34;29.91;-408.93;-48.95;1.83;-0.44;-6.53;-2.17;0.73;
26.00;-8.40;118.40;-2.56;63.63;320.49;10966.94;716.98;68.65;-292.57;64.29;-56.92;-5.60;37.00;49.40;58.54;3.49;1.16;0.23;-0.87;
20.00;-1.00;-30.61;-23.40;38.83;88.17;2909.24;165.17;138.84;148.33;61.90;12.31;-4.94;8.72;-107.58;256.66;-871.71;1.63;0.36;-0.32;
37.00;10.20;-249.20;-25.59;46.45;94.92;3073.68;176.41;93.19;-12.21;90.66;-10.08;58.77;-1012.83;-30.79;36.88;-81.33;-339.94;0.02;-0.03;
25.00;36.00;-669.83;-108.38;29.76;-7.02;-417.60;-20.78;-46.46;-163.77;13.66;12.90;83.01;-1384.03;-62.18;133.47;-408.10;-19.73;-70.94;1.35;
32.00;44.20;-738.92;-42.16;7.81;-30.40;-1132.58;-90.06;-24.92;14.57;27.99;-12.16;15.97;-137.37;-55.88;1.26;-251.73;685.88;-21.21;-92.92;
matriz Inv(A)
0.0205;0.0021;-0.0066;0.0113;-0.0008;0.0078;0.0014;0.0011;0.0111;-0.0157;-0.0077;0.0002;-0.0009;0.0013;0.0033;0.0004;0.0041;-0.0023;-0.0032;0.0000;
-0.0179;0.0128;-0.0137;0.0683;0.0048;0.0201;-0.0582;0.0315;0.0459;0.0232;0.0548;-0.0304;-0.0026;-0.0094;-0.0024;0.0083;0.0062;0.0219;-0.0185;0.0125;
0.0445;-0.0226;0.0045;-0.1238;-0.0017;-0.0403;0.1163;-0.0537;-0.0883;-0.0595;-0.1025;0.0572;-0.0068;0.0267;-0.0062;-0.0243;-0.0067;-0.0528;0.0307;-0.0233;
-0.0406;0.0146;-0.0060;0.0639;-0.0034;0.0145;-0.0776;0.0382;0.0464;0.0417;0.0659;-0.0320;0.0081;-0.0064;-0.0050;0.0165;0.0023;0.0398;-0.0251;0.0233;
-0.0236;0.0026;-0.0035;0.0274;0.0022;0.0049;-0.0359;0.0216;0.0124;0.0200;0.0393;-0.0168;0.0091;0.0045;-0.0024;0.0171;0.0028;0.0219;-0.0098;0.0150;
-0.0194;0.0137;-0.0051;0.0195;0.0010;0.0006;-0.0230;0.0205;0.0117;0.0127;0.0303;-0.0059;0.0070;0.0053;-0.0040;0.0059;0.0011;0.0095;-0.0094;0.0131;
0.0622;-0.0272;0.0079;-0.1346;-0.0028;-0.0397;0.1421;-0.0691;-0.0938;-0.0777;-0.1251;0.0594;-0.0105;0.0154;0.0061;-0.0375;-0.0085;-0.0616;0.0466;-0.0380;
0.0544;-0.0268;0.0041;-0.1132;0.0006;-0.0365;0.1199;-0.0594;-0.0818;-0.0702;-0.1066;0.0549;-0.0106;0.0248;0.0010;-0.0224;-0.0049;-0.0543;0.0362;-0.0333;
0.0279;-0.0113;-0.0032;-0.0241;-0.0074;-0.0076;0.0383;-0.0192;-0.0182;-0.0218;-0.0386;0.0101;-0.0046;-0.0012;0.0045;-0.0089;0.0007;-0.0186;0.0114;-0.0125;
0.0257;0.0021;-0.0050;-0.0355;0.0106;-0.0071;0.0445;-0.0150;-0.0235;-0.0345;-0.0372;0.0255;-0.0014;0.0269;0.0007;-0.0047;0.0095;-0.0302;-0.0034;-0.0110;
-0.0168;-0.0061;-0.0032;0.0519;-0.0173;0.0127;-0.0460;0.0257;0.0375;0.0273;0.0286;-0.0317;0.0043;-0.0328;0.0008;0.0028;-0.0139;0.0306;0.0011;0.0105;
-0.0014;-0.0089;0.0063;-0.0524;-0.0057;-0.0263;0.0398;-0.0127;-0.0425;-0.0132;-0.0283;0.0176;0.0050;0.0152;-0.0096;-0.0077;-0.0071;-0.0057;0.0199;0.0006;
0.0607;-0.0211;0.0156;-0.1489;-0.0006;-0.0377;0.1501;-0.0799;-0.0956;-0.0737;-0.1307;0.0697;-0.0119;0.0278;0.0065;-0.0304;-0.0047;-0.0681;0.0388;-0.0367;
-0.0333;0.0114;0.0010;0.0560;-0.0028;0.0162;-0.0645;0.0275;0.0350;0.0359;0.0578;-0.0289;0.0085;-0.0086;-0.0027;0.0111;-0.0009;0.0320;-0.0176;0.0201;
-0.0164;0.0032;0.0036;0.0180;-0.0027;0.0049;-0.0281;0.0087;0.0134;0.0210;0.0219;-0.0142;0.0063;-0.0088;-0.0059;0.0068;-0.0090;0.0187;-0.0047;0.0055;
-0.0193;0.0142;-0.0060;0.0494;0.0115;0.0141;-0.0541;0.0259;0.0338;0.0242;0.0444;-0.0198;0.0045;0.0048;-0.0013;0.0177;0.0062;0.0169;-0.0170;0.0145;
0.0192;-0.0044;0.0021;-0.0119;-0.0015;-0.0041;0.0201;-0.0074;-0.0045;-0.0160;-0.0175;0.0014;-0.0042;0.0002;0.0058;-0.0035;-0.0011;-0.0108;0.0067;-0.0076;
0.0065;0.0005;-0.0041;-0.0006;0.0058;-0.0044;0.0124;-0.0003;-0.0060;-0.0116;-0.0069;0.0021;-0.0056;0.0024;0.0020;0.0000;0.0003;-0.0043;0.0005;-0.0006;
-0.0221;0.0120;-0.0113;0.0716;0.0033;0.0216;-0.0684;0.0385;0.0433;0.0327;0.0593;-0.0311;0.0046;-0.0056;-0.0001;0.0156;0.0016;0.0305;-0.0185;0.0146;
0.0315;-0.0072;-0.0041;-0.0315;0.0065;-0.0100;0.0432;-0.0202;-0.0214;-0.0302;-0.0374;0.0218;-0.0042;0.0142;0.0046;-0.0093;0.0036;-0.0219;0.0032;-0.0108;
matriz A*Inv(A)
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;-0.0;-0.0;0.0;-0.0;-0.0;0.0;0.0;0.0;
0.0;1.0;0.0;-0.0;0.0;-0.0;0.0;-0.0;-0.0;0.0;-0.0;0.0;-0.0;0.0;0.0;-0.0;-0.0;-0.0;-0.0;-0.0;
-0.0;0.0;1.0;-0.0;-0.0;0.0;-0.0;0.0;-0.0;0.0;0.0;-0.0;0.0;-0.0;-0.0;0.0;-0.0;0.0;-0.0;0.0;
0.0;-0.0;0.0;1.0;0.0;-0.0;0.0;-0.0;-0.0;-0.0;-0.0;0.0;-0.0;0.0;0.0;-0.0;-0.0;-0.0;0.0;-0.0;
0.0;-0.0;0.0;-0.0;1.0;-0.0;0.0;-0.0;-0.0;-0.0;-0.0;0.0;-0.0;0.0;0.0;-0.0;0.0;-0.0;0.0;-0.0;
-0.0;-0.0;-0.0;0.0;0.0;1.0;-0.0;-0.0;0.0;-0.0;0.0;-0.0;-0.0;0.0;0.0;0.0;0.0;0.0;-0.0;-0.0;
-0.0;0.0;-0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;-0.0;0.0;-0.0;-0.0;0.0;0.0;0.0;-0.0;0.0;
0.0;-0.0;-0.0;-0.0;0.0;-0.0;0.0;1.0;0.0;-0.0;-0.0;0.0;-0.0;0.0;0.0;-0.0;0.0;-0.0;0.0;0.0;
0.0;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;1.0;0.0;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;-0.0;-0.0;-0.0;
-0.0;0.0;0.0;0.0;-0.0;0.0;-0.0;0.0;0.0;1.0;0.0;-0.0;0.0;-0.0;-0.0;0.0;-0.0;0.0;-0.0;0.0;
-0.0;0.0;0.0;-0.0;0.0;-0.0;0.0;-0.0;0.0;-0.0;1.0;0.0;-0.0;0.0;-0.0;-0.0;0.0;-0.0;0.0;0.0;
0.0;-0.0;0.0;-0.0;-0.0;-0.0;0.0;-0.0;-0.0;-0.0;-0.0;1.0;-0.0;0.0;0.0;-0.0;-0.0;-0.0;0.0;-0.0;
-0.0;0.0;0.0;-0.0;-0.0;-0.0;-0.0;-0.0;0.0;-0.0;0.0;-0.0;1.0;-0.0;-0.0;-0.0;-0.0;0.0;0.0;0.0;
0.0;-0.0;0.0;-0.0;-0.0;0.0;0.0;0.0;-0.0;0.0;-0.0;0.0;0.0;1.0;0.0;-0.0;-0.0;-0.0;-0.0;-0.0;
0.0;-0.0;-0.0;-0.0;-0.0;-0.0;0.0;-0.0;0.0;-0.0;-0.0;0.0;-0.0;0.0;1.0;-0.0;0.0;-0.0;0.0;0.0;
-0.0;-0.0;0.0;-0.0;0.0;-0.0;0.0;-0.0;0.0;-0.0;-0.0;0.0;-0.0;0.0;0.0;1.0;0.0;-0.0;0.0;0.0;
-0.0;0.0;-0.0;0.0;-0.0;0.0;-0.0;0.0;0.0;0.0;0.0;-0.0;0.0;-0.0;-0.0;0.0;1.0;0.0;-0.0;0.0;
-0.0;0.0;-0.0;0.0;-0.0;-0.0;0.0;-0.0;0.0;-0.0;0.0;-0.0;-0.0;-0.0;0.0;-0.0;0.0;1.0;0.0;0.0;
-0.0;0.0;0.0;0.0;-0.0;0.0;-0.0;0.0;0.0;0.0;0.0;-0.0;0.0;-0.0;-0.0;0.0;-0.0;0.0;1.0;0.0;
0.0;-0.0;-0.0;-0.0;0.0;-0.0;0.0;-0.0;-0.0;-0.0;-0.0;0.0;-0.0;0.0;-0.0;-0.0;0.0;-0.0;0.0;1.0;
