matriz A
14.0;7.0;35.0;-26.0;-18.0;39.0;-9.0;-35.0;13.0;-50.0;-38.0;35.0;22.0;27.0;14.0;6.0;-32.0;19.0;40.0;-34.0;
6.0;33.0;30.0;39.0;-1.0;-34.0;-8.0;-42.0;-17.0;49.0;-21.0;49.0;20.0;-9.0;47.0;-14.0;-44.0;-5.0;4.0;-47.0;
42.0;-14.0;-32.0;-28.0;11.0;17.0;46.0;20.0;-49.0;-13.0;-42.0;-14.0;-41.0;-36.0;12.0;28.0;-30.0;-18.0;22.0;32.0;
-5.0;-49.0;-3.0;9.0;21.0;-44.0;14.0;-20.0;-38.0;-44.0;-23.0;-4.0;19.0;16.0;-33.0;35.0;33.0;46.0;-11.0;-36.0;
-44.0;-2.0;-33.0;1.0;-28.0;-39.0;6.0;-4.0;-20.0;-40.0;-32.0;44.0;41.0;1.0;22.0;-13.0;16.0;-36.0;-36.0;37.0;
matriz LU
-8.00;0.75;3.75;-3.63;5.50;-0.50;5.25;2.25;6.13;-5.75;6.13;-6.13;-4.38;6.25;1.50;-4.25;1.25;-2.00;-5.75;-2.25;
-46.00;36.50;3.49;-3.72;7.07;-1.32;6.01;3.00;7.80;-8.62;7.77;-7.23;-6.88;8.64;0.88;-4.92;1.14;-1.42;-7.55;-4.01;
12.00;-18.00;65.88;-0.74;1.63;-0.45;0.44;-0.32;0.41;-1.67;0.31;-1.30;-0.58;0.75;0.19;-1.16;-0.65;-0.10;-0.54;-0.22;
14.00;-51.50;171.40;34.26;1.02;1.41;5.87;5.83;5.84;-1.45;6.38;-3.03;-4.30;7.96;-1.43;-1.27;4.63;-1.11;-7.47;-4.24;
14.00;10.50;-134.18;-51.87;98.24;-0.08;1.87;2.29;1.93;-1.17;2.57;-1.98;-2.03;3.38;-1.10;-1.47;0.85;-0.77;-2.96;-1.66;
31.00;-34.25;52.39;4.52;-40.31;15.28;2.01;10.17;10.17;-7.71;7.64;-0.71;-9.76;11.71;-5.34;-2.06;1.46;1.68;-12.25;-8.39;
-15.00;-28.75;165.68;-31.46;80.21;125.55;-56.12;19.22;17.13;-16.56;12.56;-1.82;-19.17;23.46;-12.85;-5.39;-0.65;4.07;-23.82;-17.24;
42.00;-49.50;34.41;-11.54;98.68;-52.00;5.81;363.01;1.03;-1.01;0.82;0.35;-1.15;0.98;-0.43;0.16;0.26;0.50;-0.99;-0.92;
-13.00;0.75;51.13;-46.73;43.76;65.31;136.53;-3024.28;386.70;-0.76;1.30;3.37;-0.84;-1.82;2.04;3.52;2.73;2.15;1.98;-0.09;
-21.00;58.75;-140.47;33.07;-152.94;-17.12;-8.88;371.76;-249.24;-23.33;-6.47;-27.10;0.62;16.26;-13.37;-25.87;-17.31;-15.93;-19.17;-2.41;
-46.00;36.50;4.00;-65.06;70.02;160.72;-84.36;237.39;-234.84;-28.99;-8.40;27.49;5.11;-18.13;-2.40;9.30;-0.53;3.94;18.92;8.12;
29.00;-22.75;-37.28;-54.90;155.14;60.47;-83.72;917.09;-74.08;-83.85;-647.13;15456.15;0.22;-0.66;-0.18;0.25;-0.12;0.08;0.68;0.32;
20.00;-31.00;27.29;-69.73;129.01;80.99;117.09;-2862.78;350.41;-128.03;-829.52;19366.74;71.86;-3.47;-1.56;-4.30;-4.63;-1.90;2.26;2.47;
29.00;8.25;-172.57;50.90;46.04;-157.55;-176.66;4449.61;-528.35;76.84;293.60;-5932.44;-72.79;-102.74;-5.52;-3.36;-4.19;-4.28;-0.06;1.35;
7.00;19.75;-79.24;66.56;-68.18;-154.10;-89.28;2943.96;-363.17;88.42;537.98;-12297.57;-12.09;105.56;789.07;0.84;1.01;0.85;-0.13;-0.26;
14.00;-3.50;-5.27;7.85;-69.71;22.07;-19.37;203.50;-56.70;-66.59;-416.57;9723.25;54.36;148.20;810.04;-136.33;0.93;0.45;-0.71;0.68;
6.00;28.50;-92.05;99.05;-186.89;-190.79;-19.34;1992.23;-234.65;144.12;892.48;-20604.06;-113.14;-172.92;-822.98;47.38;-7.77;-0.59;1.38;-3.49;
42.00;-45.50;-30.56;-67.45;220.33;78.29;-60.04;298.98;-47.18;-180.27;-1267.29;30065.43;-1.24;-268.58;-1380.18;92.15;-60.69;-118.43;-1.31;1.37;
-5.00;-45.25;173.82;-49.60;136.13;53.86;163.98;-3538.62;588.47;-81.64;-574.63;13156.31;93.18;189.90;873.29;-100.46;-49.65;2.56;-18.73;11.31;
-44.00;31.00;23.71;-25.77;-17.37;25.45;172.65;-3377.11;443.75;-62.30;-360.65;8157.86;97.08;202.37;1063.60;-193.60;35.69;-67.10;-307.38;3811.87;
matriz Inv(A)
0.0025;-0.0065;-0.0128;0.0038;0.0068;0.0020;0.0018;-0.0044;-0.0029;-0.0071;0.0015;0.0016;0.0064;0.0011;0.0093;0.0087;0.0062;0.0051;0.0030;-0.0029;
0.0013;0.0097;0.0368;-0.0131;-0.0156;0.0073;-0.0188;0.0109;0.0065;0.0182;-0.0135;-0.0080;-0.0249;0.0158;-0.0135;-0.0161;-0.0355;0.0004;-0.0139;-0.0003;
-0.0024;0.0006;0.0121;-0.0017;-0.0074;0.0042;-0.0063;0.0054;0.0020;0.0045;-0.0041;-0.0029;-0.0052;-0.0029;-0.0050;-0.0086;-0.0043;-0.0026;-0.0040;-0.0002;
0.0040;0.0009;0.0007;0.0017;-0.0036;0.0033;-0.0054;-0.0023;0.0023;-0.0022;-0.0029;-0.0088;-0.0101;0.0026;0.0061;-0.0014;-0.0085;0.0058;-0.0009;-0.0004;
0.0003;0.0010;0.0120;-0.0024;-0.0040;0.0001;-0.0003;0.0029;0.0079;0.0042;-0.0000;-0.0002;-0.0134;0.0070;-0.0013;-0.0047;-0.0093;0.0031;-0.0002;-0.0028;
-0.0018;-0.0003;0.0116;-0.0036;-0.0079;0.0022;-0.0015;0.0063;-0.0042;0.0098;-0.0021;-0.0001;-0.0116;0.0087;-0.0113;-0.0030;-0.0166;-0.0020;-0.0024;0.0007;
-0.0061;0.0001;-0.0086;0.0009;0.0013;-0.0074;0.0079;-0.0028;-0.0041;0.0011;-0.0022;0.0020;0.0125;-0.0050;0.0023;0.0031;0.0116;0.0013;0.0019;-0.0004;
0.0026;0.0010;0.0155;-0.0033;-0.0052;0.0074;-0.0104;0.0062;0.0131;0.0064;-0.0043;-0.0124;-0.0208;0.0065;-0.0033;-0.0085;-0.0221;0.0074;-0.0040;0.0002;
0.0039;-0.0015;-0.0111;0.0012;0.0060;0.0000;0.0045;-0.0112;0.0070;-0.0090;0.0007;-0.0015;0.0047;-0.0046;0.0112;0.0059;0.0076;0.0029;0.0010;-0.0051;
0.0027;-0.0015;-0.0212;0.0086;0.0080;-0.0070;0.0096;-0.0065;-0.0017;-0.0100;0.0083;0.0103;0.0211;-0.0106;0.0074;0.0057;0.0279;-0.0039;-0.0012;-0.0046;
-0.0072;-0.0084;-0.0035;-0.0041;0.0015;-0.0021;0.0046;0.0031;-0.0083;0.0053;0.0014;-0.0013;-0.0018;0.0014;-0.0004;0.0001;-0.0010;-0.0038;0.0086;0.0011;
-0.0016;-0.0004;-0.0154;0.0045;0.0043;-0.0064;0.0133;0.0012;-0.0055;-0.0030;0.0036;0.0102;0.0161;-0.0054;0.0030;0.0077;0.0207;-0.0040;-0.0014;0.0033;
0.0033;-0.0088;0.0172;-0.0080;-0.0028;0.0059;-0.0073;0.0009;0.0080;0.0104;-0.0046;-0.0121;-0.0244;0.0115;-0.0015;-0.0038;-0.0256;0.0032;0.0090;0.0004;
0.0017;-0.0014;-0.0391;0.0182;0.0134;-0.0095;0.0084;-0.0114;-0.0012;-0.0215;0.0156;0.0108;0.0284;-0.0167;0.0224;0.0238;0.0358;-0.0002;-0.0017;-0.0007;
-0.0022;-0.0053;-0.0147;0.0029;0.0009;-0.0009;0.0008;-0.0033;-0.0004;-0.0102;0.0090;-0.0006;0.0058;-0.0036;0.0070;0.0079;0.0121;0.0034;0.0007;0.0030;
0.0051;-0.0058;0.0149;-0.0092;-0.0079;0.0100;-0.0141;-0.0003;0.0114;0.0070;-0.0021;-0.0107;-0.0278;0.0051;0.0003;-0.0099;-0.0217;0.0102;0.0078;-0.0027;
0.0002;0.0043;0.0080;-0.0012;-0.0076;-0.0017;-0.0043;0.0086;-0.0004;0.0024;-0.0049;0.0036;-0.0010;0.0048;-0.0105;-0.0051;-0.0100;-0.0066;-0.0087;0.0025;
-0.0001;0.0024;-0.0259;0.0065;0.0059;-0.0067;0.0124;-0.0076;-0.0095;-0.0120;0.0091;0.0093;0.0337;-0.0107;0.0131;0.0122;0.0290;-0.0060;-0.0002;-0.0042;
0.0033;0.0019;-0.0067;0.0041;0.0037;-0.0082;0.0020;-0.0003;0.0048;-0.0060;0.0001;-0.0019;0.0047;-0.0048;0.0056;0.0101;0.0039;0.0016;-0.0047;-0.0030;
0.0035;-0.0024;-0.0309;0.0116;0.0086;-0.0070;0.0108;-0.0118;-0.0053;-0.0179;0.0111;0.0095;0.0306;-0.0163;0.0223;0.0133;0.0306;-0.0002;-0.0043;0.0003;
matriz A*Inv(A)
1.0;-0.0;-0.0;-0.0;0.0;-0.0;-0.0;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;
0.0;1.0;-0.0;0.0;0.0;-0.0;0.0;0.0;-0.0;-0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;-0.0;-0.0;
0.0;0.0;1.0;-0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;-0.0;0.0;-0.0;0.0;-0.0;0.0;0.0;
-0.0;-0.0;0.0;1.0;-0.0;0.0;0.0;0.0;-0.0;0.0;0.0;-0.0;-0.0;0.0;-0.0;-0.0;-0.0;-0.0;0.0;0.0;
-0.0;0.0;-0.0;0.0;1.0;-0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;-0.0;-0.0;-0.0;0.0;-0.0;0.0;0.0;
0.0;-0.0;-0.0;0.0;0.0;1.0;0.0;-0.0;-0.0;-0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;-0.0;0.0;0.0;
-0.0;-0.0;0.0;-0.0;-0.0;0.0;1.0;0.0;-0.0;0.0;-0.0;0.0;-0.0;0.0;-0.0;-0.0;-0.0;-0.0;0.0;-0.0;
-0.0;-0.0;0.0;-0.0;-0.0;0.0;-0.0;1.0;0.0;0.0;-0.0;-0.0;-0.0;0.0;-0.0;-0.0;-0.0;0.0;0.0;-0.0;
-0.0;-0.0;0.0;0.0;-0.0;0.0;-0.0;0.0;1.0;0.0;0.0;-0.0;-0.0;0.0;-0.0;-0.0;-0.0;0.0;-0.0;0.0;
0.0;-0.0;-0.0;-0.0;-0.0;0.0;-0.0;0.0;-0.0;1.0;0.0;0.0;-0.0;0.0;-0.0;-0.0;0.0;-0.0;0.0;0.0;
-0.0;-0.0;-0.0;0.0;0.0;0.0;0.0;-0.0;-0.0;-0.0;1.0;-0.0;0.0;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;
-0.0;0.0;0.0;-0.0;-0.0;0.0;0.0;0.0;0.0;0.0;-0.0;1.0;-0.0;0.0;-0.0;-0.0;-0.0;-0.0;-0.0;0.0;
-0.0;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;0.0;1.0;0.0;-0.0;-0.0;-0.0;-0.0;-0.0;0.0;
-0.0;-0.0;-0.0;-0.0;0.0;-0.0;0.0;-0.0;-0.0;-0.0;-0.0;0.0;0.0;1.0;0.0;0.0;0.0;-0.0;0.0;-0.0;
-0.0;0.0;-0.0;0.0;0.0;-0.0;0.0;-0.0;-0.0;-0.0;0.0;0.0;0.0;-0.0;1.0;0.0;0.0;-0.0;-0.0;0.0;
0.0;-0.0;-0.0;0.0;0.0;-0.0;0.0;-0.0;-0.0;-0.0;0.0;0.0;-0.0;-0.0;0.0;1.0;0.0;0.0;0.0;0.0;
0.0;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;-0.0;-0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;1.0;-0.0;-0.0;0.0;
-0.0;0.0;0.0;-0.0;-0.0;0.0;-0.0;0.0;0.0;0.0;-0.0;-0.0;-0.0;0.0;-0.0;-0.0;-0.0;1.0;0.0;0.0;
0.0;-0.0;-0.0;0.0;0.0;-0.0;0.0;-0.0;0.0;-0.0;0.0;-0.0;-0.0;-0.0;0.0;0.0;-0.0;0.0;1.0;0.0;
0.0;-0.0;-0.0;0.0;0.0;-0.0;0.0;-0.0;-0.0;-0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;-0.0;-0.0;1.0;
